player1_id,player1_name,player2_id,player2_name,player1_wins,player2_wins,player1_weighted_wins,player2_weighted_wins,games
2660053,Morten Bjellås,3543748,Thong Trong Ho,8,5,1.6392173880527556,1.0328262800907593,13
1006487,Desak Sri Pustini,1510340,Andris Viksnins,8,5,1.3743735512413922,0.8168766231706718,13
1006215,Emil Andreassen,1359835,Per Hagen,4,9,0.5783746419796382,1.4120096879023671,13
1969238,Audun Brede,4889376,Tayab Malik,5,8,0.9452007920032657,1.4756518049660465,13
2660053,Morten Bjellås,4797871,Johannes Ulsund,5,8,0.9921806665084856,1.5945530111311614,13
1006458,Roger Rasmussen,2080111,Casper Cappe Matikainen,4,9,0.7816742640974619,1.7587670942192892,13
1006195,Damianos Giallourakis,1286245,Kim Laaksonen,4,9,0.7816742640974619,1.7587670942192892,13
3119948,Huan Bao Ngo,3428055,Rune Fevang,7,6,1.307406532287176,1.1117999214244147,13
1006373,Mark McGauley,1093760,Mindaugas Jomantas,10,3,1.8800334678687989,0.5636533770874239,13
1006178,Carl Kolrud,1006215,Emil Andreassen,5,8,0.8341160538440889,1.298594127469606,13
3428055,Rune Fevang,3543748,Thong Trong Ho,6,7,1.0422761949775048,1.2237622349337174,13
1750663,Tore Mo,2947260,Jasper Nicolaysen,10,3,1.6301154099209474,0.49178255933621295,13
1902521,Tom-Henrik Sandvik,2230546,Tor B.,2,11,0.2784234528819305,1.6189260075912872,13
1047734,Ole Kristian Rudshavn,1061867,Stig Ringebo,6,7,0.9958886732300397,1.1618701187683798,13
1006208,Eirik Riisnæs,1093760,Mindaugas Jomantas,8,5,1.3277465742667083,0.8298284851616913,13
2620565,Fadil,2625188,Christian Garmann Schjelderup,4,9,0.621654780038444,1.4015927181502097,13
1751232,Øyvind Stenhaug,2140722,Mats Larsen,9,4,1.420398401363007,0.6248325896995075,13
2625188,Christian Garmann Schjelderup,3081704,Sundar K,6,7,0.9496989484399315,1.1079821065132534,13
2620565,Fadil,3036771,Adrian Gawlak,6,7,0.9496989484399315,1.1079821065132534,13
1708121,Petter Olsen,2052753,Morten Falk,1,12,0.14044639698343808,1.7539064090339678,13
1071778,Deleted Account,2052753,Morten Falk,8,5,1.2496039237053738,0.7768524988305263,13
1071778,Deleted Account,1902521,Tom-Henrik Sandvik,8,5,1.2440339537046776,0.7775212210654234,13
2166616,Philippe Béal,2625188,Christian Garmann Schjelderup,9,4,1.3359152625703492,0.5891757691062002,13
2298416,Terje Kristoffersen,3212629,Rolf G. Sedsbøe Jensen,6,7,0.9178071837616144,1.0707750477218836,13
1006543,Trond Lid Cappelen,1016894,Tommy Andersen,9,4,1.3058944831293178,0.58079493977531,13
1069187,Thomas Erichsen,2431088,Chalak,7,6,1.005147833119341,0.8615552855308638,13
2140752,Mats Larsen,2431086,Adil,6,7,0.8615552855308638,1.005147833119341,13
1016894,Tommy Andersen,1024806,Lars Nitteberg,6,7,0.7965627349340545,0.9557600512595388,13
1006543,Trond Lid Cappelen,1013991,Ahad Rashid,5,8,0.7004391063519005,1.1236849310123178,13
1013991,Ahad Rashid,1946517,Ivan Tadic,8,5,1.119277938262695,0.7041378090890217,13
1751232,Øyvind Stenhaug,2251359,Gustav Leennatsso,6,7,0.8539475514440269,0.9962721433513647,13
2052753,Morten Falk,2357139,Aaron Rossel,7,6,0.9962721433513647,0.8539475514440269,13
1081697,Giena Tanilon,2140752,Mats Larsen,8,5,1.1235711758675047,0.7022319849171904,13
1071778,Deleted Account,1510340,Andris Viksnins,10,3,1.3400768376664,0.396662412715918,13
1472755,Georgina Askeland,2230546,Tor B.,5,8,0.6960586322048262,1.113693811527722,13
2230546,Tor B.,2241168,Trond L,5,8,0.6960586322048262,1.113693811527722,13
1013991,Ahad Rashid,1967863,Nate Komljenovic,5,8,0.6766588229877853,1.0942376823588709,13
1429285,Kristoffer Fjellstad,2167690,Iselin Masternes,7,6,0.9658899103811165,0.8230605685038062,13
1084882,Remi Kwit,2167690,Iselin Masternes,7,6,0.9658899103811165,0.8279056374695284,13
1944588,Drilon Disha,1969238,Audun Brede,6,7,0.8279056374695284,0.9658899103811165,13
2140523,Ola Mo,2167690,Iselin Masternes,4,9,0.5470705681971023,1.2309087784434802,13
1472748,Tommy Martinsen,2167690,Iselin Masternes,9,4,1.2309087784434802,0.5470705681971023,13
1006174,Børre Kofoed Karaka,1359835,Per Hagen,6,7,0.8015373882362276,0.9351269529422654,13
1006171,Bjørnar Davidsen,1006215,Emil Andreassen,8,5,1.0205550624984627,0.6334088475329207,13
1006145,Aria Senemar,1006174,Børre Kofoed Karaka,7,6,0.9227743333083038,0.7909494285499747,13
1006157,Asle M. Johansen,1006186,Christian Wikeby,6,7,0.7909494285499747,0.9227743333083038,13
1006174,Børre Kofoed Karaka,1298131,Jack Nordby,6,7,0.7909494285499747,0.9227743333083038,13
1006145,Aria Senemar,1006204,Egil Arne Sørensen,7,6,0.9227743333083038,0.7909494285499747,13
1006171,Bjørnar Davidsen,1561935,Øystein Holm Krøvel,8,5,1.0387754863011462,0.6434216396299087,13
1015461,Nils Arild Sabbasen,1612715,Kunta Kinte,5,8,0.629211367734228,1.0080773397139997,13
1006195,Damianos Giallourakis,1016719,Sebastian Meling,10,3,1.231313162836894,0.36939394885106824,13
1000003,Thomas Elmgren Stavang,1014998,Ivan Crenn,7,6,0.8223240741658832,0.7048492064278998,13
1006215,Emil Andreassen,1036778,Ronald Natifu,7,6,0.8223240741658832,0.7048492064278998,13
1024805,Audun Bjerve,3183489,Knut-Håkon Helgesen,7,5,6.697531316150676,4.697531316150676,12
1960202,Ola Magnus Johnsen,44184394,Per Arne Grotthing,5,7,4.766678176396877,6.493766674747336,12
3185355,Ivar Lexi,62353570,Hallvard Olaussen,8,4,7.989884946585904,3.9949424732929524,12
75505852,Flavio Wicki,77274373,Elin Demoniere,8,4,7.863310125067937,3.9121070255940262,12
1006184,Christian Johannessen,80088046,Kim Rui,9,3,8.829697964981365,2.934530193681116,12
1006163,Bjørn Bratteberg,53204752,Julianne Myhren-heyerdahl,12,0,9.911971050476893,0.0,12
11218942,Stein Amundsen,62353570,Hallvard Olaussen,10,2,9.628457003030451,1.8444397132766661,12
19030543,Martin Olsson,80198077,Nils Vogt,8,4,7.919436768636159,3.959718384318079,12
3183489,Knut-Håkon Helgesen,44184394,Per Arne Grotthing,4,8,3.942222977849076,7.884445955698153,12
12348586,Runar Leiren,62353570,Hallvard Olaussen,6,6,5.505481022395817,5.8785367349692805,12
1006184,Christian Johannessen,1095179,Ernesto Antonio Meléndez,10,2,8.609517630463081,1.5657023748842325,12
1093760,Mindaugas Jomantas,19030543,Martin Olsson,5,7,4.884329657068584,6.8380615198960175,12
1510340,Andris Viksnins,53204752,Julianne Myhren-heyerdahl,6,6,4.587202970440138,4.831665661866353,12
3682319,Lasse Rognlien,71956222,Raymond Mælen,3,9,2.839724467092891,8.519173401278675,12
54197755,Tom erik Lysenstøen,8270907,Christian Söderström,1,11,0.9609241393006744,9.928065400201737,12
1123060,"Paweł ""Mumrikken"" Zalewski",71956222,Raymond Mælen,7,5,6.651400735796509,4.707811600783233,12
17419783,Ketil Blix,43127857,Manabu Sekiguchi,3,9,2.8664065114101263,8.599219534230379,12
17419783,Ketil Blix,81177493,Bjørn Wildhagen,2,10,1.902519383174527,9.529433498070416,12
1073747,John Erstad,80088046,Kim Rui,9,3,8.479276196407763,2.8259907892194263,12
1006562,Yousef Austrheim,1093760,Mindaugas Jomantas,8,4,7.396974405330591,3.678131446439083,12
1006549,Umar Hayat Ali,6686119,Levi Pavdeja,7,5,6.521210217407993,4.658007298148566,12
2194859,Eivind Yoo Yong Jae Johansen,74738734,Frode Johansen,9,3,8.132543570396459,2.687220825894147,12
1006403,Niklas Engström-Øvretveit,1510340,Andris Viksnins,8,4,6.777115176351509,3.571552724975292,12
24897019,Robert Hedin,52645105,Tommy Bratseth,10,2,8.71974343196982,1.6753979830427232,12
1006214,Emil André Gangfløt,1006298,Jarek (Barracuda) Kapuściński,11,1,9.664888953033609,0.9222198566383331,12
1272012,Erol Dane Mula,44184394,Per Arne Grotthing,10,2,8.841034298206985,1.7682068596413971,12
1024805,Audun Bjerve,1510340,Andris Viksnins,6,6,5.194984800361698,5.257762044394356,12
43127857,Manabu Sekiguchi,52390867,Emil Johannesen,9,3,7.658240693835381,2.5148431853867788,12
1061867,Stig Ringebo,42921529,Joshua Turla Tuppal,8,4,6.708310488714725,3.6401989102702315,12
1006360,Lars Harby,80198077,Nils Vogt,10,2,9.071786190114283,1.8143572380228565,12
1024799,Stig Nesvik,2947265,Bernjard David C Ruiz,7,5,6.342201690017333,4.530144064298096,12
71803366,Jakob Corcoran-Øien,74738734,Frode Johansen,7,5,6.234933071132212,4.48248798635585,12
19030543,Martin Olsson,77274373,Elin Demoniere,10,2,8.902117443255761,1.768544123878962,12
19030543,Martin Olsson,6691281,Andreas Wahr-Hansen,7,5,6.231680970738925,4.447253524839289,12
16476664,Øystein Følling,26005654,Jacob Sæther,6,6,4.834697345048886,5.152885685280218,12
1006360,Lars Harby,51736666,Yakup Aliz,7,5,6.273866678702347,4.481333341930248,12
26143903,Katrine Sætereng,53060527,Mazen AlAli,9,3,7.872637346729621,2.640359337971943,12
24897019,Robert Hedin,53649337,Erlend Helgesen,5,7,4.053463329104195,5.905401280949253,12
34163575,Brahim Sandli,54197755,Tom erik Lysenstøen,7,5,5.984604558044961,4.316918805782896,12
1298131,Jack Nordby,3183489,Knut-Håkon Helgesen,4,8,3.5650895973186447,7.130179194637291,12
1022496,Jozef Kwit,78855460,Raymund Perez,12,0,10.695268791955938,0.0,12
1006163,Bjørn Bratteberg,3682319,Lasse Rognlien,8,4,6.807811580806342,3.0905534444979517,12
3682319,Lasse Rognlien,44184394,Per Arne Grotthing,2,10,1.7568661624531852,8.799889689690096,12
13720633,Håkon Haukebøe,52390867,Emil Johannesen,5,7,4.326374261823743,6.110545323380354,12
1006403,Niklas Engström-Øvretveit,1024805,Audun Bjerve,4,8,3.369609022911383,6.657194760055183,12
1006163,Bjørn Bratteberg,1006403,Niklas Engström-Øvretveit,9,3,4.4267107397241965,1.945438826278804,12
1010312,Mikael Øgaard,6600268,Kim Soo Garmark,10,2,7.622378893316316,1.5520624861040182,12
19030543,Martin Olsson,2581136,Mona Søvold Sunde,9,3,7.208741722734704,2.402913907578235,12
1006513,Thomas Fjæran,52390867,Emil Johannesen,12,0,10.199313523138965,0.0,12
1006214,Emil André Gangfløt,1022496,Jozef Kwit,11,1,9.21116317471749,0.8183174486768247,12
1022496,Jozef Kwit,1024805,Audun Bjerve,3,9,2.552323569262594,7.656970707787783,12
1006448,Roald Pettersen,43127857,Manabu Sekiguchi,4,8,3.4366560401952433,6.873312080390486,12
1298131,Jack Nordby,20124274,Paolo Speciale,6,6,5.154984060292865,5.154984060292865,12
20361406,Amir Khan,55415260,Dag Erik Wiig,8,4,6.842943408438719,3.421471704219359,12
2581136,Mona Søvold Sunde,30913960,Josef Knutsson,1,11,0.8423464339381348,9.26581077331948,12
25743094,Mohamed Salkiny,26005654,Jacob Sæther,3,9,2.5270393018144044,7.581117905443211,12
2581136,Mona Søvold Sunde,26005654,Jacob Sæther,3,9,2.5270393018144044,7.581117905443211,12
24897019,Robert Hedin,43127857,Manabu Sekiguchi,5,7,4.127984385584992,5.779178139818989,12
1030563,Alexander Baranji,1510340,Andris Viksnins,6,6,2.1786446539478925,2.8521770583846138,12
1006281,Jan Atle Kofoed,1006431,Pål Daud Fillipsveen,3,9,2.2145829902652037,6.443490517137789,12
1006403,Niklas Engström-Øvretveit,1093760,Mindaugas Jomantas,5,7,3.804919502367932,4.599566480646686,12
1006220,Erik Gårdelöf,1095179,Ernesto Antonio Meléndez,9,3,7.059956243238432,2.3533187477461435,12
1298131,Jack Nordby,7959797,Pergantis Zalachas,5,7,2.2145355174602415,3.749940862182903,12
1123060,"Paweł ""Mumrikken"" Zalewski",25743094,Mohamed Salkiny,5,7,3.7679761113498356,5.376343647847561,12
1042070,Henrik Olsson,1095179,Ernesto Antonio Meléndez,10,2,7.825637357840465,1.558784559827847,12
1042070,Henrik Olsson,26088853,Simeon Ivanov,9,3,7.054766315874247,2.351588771958083,12
1095179,Ernesto Antonio Meléndez,16476664,Øystein Følling,8,4,6.2351382393113886,3.117569119655694,12
1035589,Sebastian Mæhlum,16476664,Øystein Følling,7,5,5.41795724205449,3.85921826038108,12
1006281,Jan Atle Kofoed,1006549,Umar Hayat Ali,3,9,1.0163432918786788,3.6959792186636466,12
1006214,Emil André Gangfløt,1006333,Kent Hansen,8,4,6.052485298724969,3.026242649362485,12
1006163,Bjørn Bratteberg,1015461,Nils Arild Sabbasen,9,3,6.80043672811619,2.2668122427053965,12
24897019,Robert Hedin,53204752,Julianne Myhren-heyerdahl,9,3,6.617341346773231,2.161776274616018,12
1006375,Maron Pettersen,10585213,Veejay Adriano,2,10,1.5064457575788828,7.532228787894414,12
1015919,Ahmed Abiev,6686119,Levi Pavdeja,8,4,6.018124484174577,3.0090622420872886,12
1006204,Egil Arne Sørensen,1510340,Andris Viksnins,9,3,5.961670018073047,1.862385948830556,12
1006281,Jan Atle Kofoed,1006292,Jan Thomassen,5,7,2.7168647681259994,3.2038954446653785,12
1960202,Ola Magnus Johnsen,49097056,Herman Maraas,9,3,6.640458711547171,2.2102166663015446,12
1006184,Christian Johannessen,3185355,Ivar Lexi,11,1,8.004595987209877,0.7228748996297001,12
1006204,Egil Arne Sørensen,51736666,Yakup Aliz,7,5,5.085888868284273,3.6479880466636474,12
20264908,Bartosz Oldakowski,44184394,Per Arne Grotthing,9,3,6.06989776002236,2.1906857896537697,12
1093760,Mindaugas Jomantas,20264908,Bartosz Oldakowski,8,4,5.457193893816716,2.4080678814139103,12
1006360,Lars Harby,7959797,Pergantis Zalachas,5,7,3.620858497755836,5.0692018968581705,12
1006204,Egil Arne Sørensen,59525161,Wojciech Wajda,6,6,4.345030197307003,4.345030197307003,12
1006292,Jan Thomassen,7959797,Pergantis Zalachas,6,6,4.345030197307003,4.345030197307003,12
1123060,"Paweł ""Mumrikken"" Zalewski",16636270,Stian Wium,7,5,5.0692018968581705,3.620858497755836,12
1006360,Lars Harby,16686499,Herman Aleksander Wium,6,6,4.345030197307003,4.345030197307003,12
19616722,Lobsang Thupten,7959797,Pergantis Zalachas,6,6,4.345030197307003,4.345030197307003,12
20264908,Bartosz Oldakowski,59525161,Wojciech Wajda,6,6,4.345030197307003,4.345030197307003,12
36225232,Adrian Winther,49097056,Herman Maraas,4,8,2.8823683661546906,5.771585156582463,12
1006333,Kent Hansen,36225232,Adrian Winther,10,2,7.183187013525937,1.4366374027051871,12
6691281,Andreas Wahr-Hansen,7711820,Marie Hoff Petersen,10,2,7.183187013525937,1.4366374027051871,12
1006298,Jarek (Barracuda) Kapuściński,4849639,Petter Rognlien,10,2,7.183187013525937,1.4366374027051871,12
1006186,Christian Wikeby,53204752,Julianne Myhren-heyerdahl,10,2,7.183187013525937,1.4366374027051871,12
51736666,Yakup Aliz,6691281,Andreas Wahr-Hansen,10,2,7.183187013525937,1.4366374027051871,12
1010312,Mikael Øgaard,1042070,Henrik Olsson,6,6,2.783127165828421,2.0534973253922635,12
7131339,Roger Mølmann,8435377,Geir Anfinsen,2,10,1.0175505453116482,3.972499398465801,12
1006298,Jarek (Barracuda) Kapuściński,31114699,Ferdinand Jaggi,10,2,6.574490824857654,1.3148981649715308,12
20361406,Amir Khan,6839980,Daniel Lorentzen-Styr,4,8,2.5992262812231446,5.198452562446289,12
1272012,Erol Dane Mula,36216313,Bjørn-Kowalski Hansen,12,0,7.2884673032294875,0.0,12
1566758,Tor-Arne Slorafoss,20361406,Amir Khan,3,9,1.814066082949557,5.415540032224653,12
1006298,Jarek (Barracuda) Kapuściński,8498578,Riaz Ali,6,6,2.754275076267173,3.3856754985295137,12
2053323,Ib Christiansen,7959797,Pergantis Zalachas,5,7,1.6288605309109674,2.915022006582899,12
1566758,Tor-Arne Slorafoss,26005654,Jacob Sæther,6,6,3.13989718329861,3.16088967840102,12
12348586,Runar Leiren,2166616,Philippe Béal,9,3,4.752342081199364,1.6119335818541252,12
1272012,Erol Dane Mula,24452485,Mahran Alhadad,11,1,5.8376413753305085,0.5308777917009759,12
1750663,Tore Mo,8217316,Ida Amundsen Holtet,10,2,4.303749327587573,0.6597441476330771,12
1566758,Tor-Arne Slorafoss,2053323,Ib Christiansen,7,5,3.5073002603666903,2.5548608363508087,12
19913527,Wael Handal,3682319,Lasse Rognlien,5,7,2.538453754133953,3.559688142882505,12
10220035,Marius Lamby Solvang,2581136,Mona Søvold Sunde,8,4,3.3749377248882437,1.6874688624441219,12
1006186,Christian Wikeby,1006403,Niklas Engström-Øvretveit,5,7,2.237403655853958,3.132365118195541,12
1006403,Niklas Engström-Øvretveit,1079105,Didrik Vatne,5,7,2.237403655853958,3.132365118195541,12
1006298,Jarek (Barracuda) Kapuściński,1695480,Korab Neziri,7,5,3.132365118195541,2.237403655853958,12
1006333,Kent Hansen,6545064,Kim-Olaf Sørensen,7,5,3.132365118195541,2.237403655853958,12
1024799,Stig Nesvik,1079105,Didrik Vatne,5,7,2.237403655853958,3.132365118195541,12
1079105,Didrik Vatne,20637220,Sindre Aarhus Narvestad,7,5,3.132365118195541,2.237403655853958,12
1006184,Christian Johannessen,1006373,Mark McGauley,5,7,1.385165284318383,2.0611728014479618,12
2252446,Tor Bugten,5140422,Tomas Gryczon,8,4,3.0821460121820077,1.5452742395190389,12
4797871,Johannes Ulsund,5140422,Tomas Gryczon,5,7,1.8526747303588371,2.513670923960047,12
6181993,Kim Bjørnstad,6691281,Andreas Wahr-Hansen,8,4,2.8487652897789446,1.4763166298299621,12
16476664,Øystein Følling,5493128,Per christian Slåtta,6,6,1.9544586217360504,2.1330612077417648,12
2947265,Bernjard David C Ruiz,7131339,Roger Mølmann,4,8,1.3895867538632793,2.7714822232049774,12
2053323,Ib Christiansen,7719582,Astrid E. Pedersen,9,3,3.0276283577843315,1.001236169082728,12
10220035,Marius Lamby Solvang,10540801,Vasileios Nikolaou,7,5,2.421658420922404,1.7299746607693907,12
5493128,Per christian Slåtta,8498578,Riaz Ali,6,6,2.0192569473084334,1.996986178361123,12
1510340,Andris Viksnins,2947262,Christian Lothar Ruiz,8,4,2.617845604015861,1.3031268655076493,12
2194859,Eivind Yoo Yong Jae Johansen,6691281,Andreas Wahr-Hansen,8,4,2.5555664684437285,1.28632952237919,12
1708121,Petter Olsen,7959797,Pergantis Zalachas,3,9,0.947462213200406,2.8635040523370976,12
5140422,Tomas Gryczon,7401493,Simen Skattum,7,5,2.139211522764748,1.5254958588736192,12
2660053,Morten Bjellås,2827292,Simen Jøndal,2,10,0.5147114422698499,2.3132971375262548,12
1024799,Stig Nesvik,8970047,Ante Petricevic,9,3,2.6939946360602613,0.894460988278506,12
1510340,Andris Viksnins,3073760,Ronny Jakobsen,4,8,1.139161223674415,2.1819543613196575,12
1006163,Bjørn Bratteberg,1946517,Ivan Tadic,8,4,2.0426745186163218,1.0213372593081609,12
1006145,Aria Senemar,5493128,Per christian Slåtta,8,4,2.0426745186163218,1.0213372593081609,12
1047734,Ole Kristian Rudshavn,1075717,Bjørn Erik Øverland,9,3,2.227985712835325,0.7426619042784417,12
1075717,Bjørn Erik Øverland,1272012,Erol Dane Mula,3,9,0.7426619042784417,2.227985712835325,12
1006184,Christian Johannessen,1075717,Bjørn Erik Øverland,9,3,2.227985712835325,0.7426619042784417,12
1006333,Kent Hansen,3428055,Rune Fevang,5,7,1.2237057497161343,1.713188049602588,12
1006186,Christian Wikeby,1014552,Baard Onsum,6,6,1.2892735019414538,1.2083123247740488,12
1006215,Emil Andreassen,7131339,Roger Mølmann,4,8,0.8747693114214917,1.7495386228429834,12
1006487,Desak Sri Pustini,1969223,Ole Andreas Sandvik,8,4,1.715025498856635,0.8575127494283173,12
3405178,Lag 5,3405185,lag 12,8,4,1.5823288533679074,0.7685058894842826,12
2052753,Morten Falk,6181993,Kim Bjørnstad,4,8,0.8086670409425072,1.6263465339481966,12
2167690,Iselin Masternes,3012666,Eirik Sandaaker,5,7,1.0195946318188385,1.4297672958923981,12
1015952,Marius Farås,1022496,Jozef Kwit,6,6,0.8403182944784424,0.889241810626272,12
1160318,Niels Feijen,2049369,Mickey Krause,9,3,1.7587670942192892,0.5862556980730964,12
1006214,Emil André Gangfløt,6186620,Wiktor Zieliński,1,11,0.19538766346926462,2.149264298161911,12
1160318,Niels Feijen,2298416,Terje Kristoffersen,7,5,1.366996434807274,0.9764260248623385,12
4742719,Adiil Lusjanii,4797871,Johannes Ulsund,7,5,1.280049913416993,0.9047947581153646,12
2947265,Bernjard David C Ruiz,3595359,Øivind Bakken,6,6,1.100755176473955,1.0872632836974916,12
2166616,Philippe Béal,3428055,Rune Fevang,6,6,1.076844290985871,1.0554597497753364,12
3256681,Alex Hoang Hai Nguyen,5140422,Tomas Gryczon,6,6,1.0151428476875397,1.0277334303471366,12
1969238,Audun Brede,3439621,Qani Rahimi,6,6,1.0422761949775048,1.033286475127316,12
1022588,Nikolaos Chatzitheodorou,2053323,Ib Christiansen,6,6,0.9645475901214005,0.965263684153354,12
3036771,Adrian Gawlak,3119948,Huan Bao Ngo,9,3,1.4259533295884248,0.4748494742199657,12
2140722,Mats Larsen,3081704,Sundar K,7,5,1.1079821065132534,0.7914157903666096,12
1902521,Tom-Henrik Sandvik,2947262,Christian Lothar Ruiz,4,8,0.6296389733541712,1.257885427083758,12
2252446,Tor Bugten,2947262,Christian Lothar Ruiz,8,4,1.2551003878345892,0.6275501939172946,12
1670605,Bernadette Bodó,1969238,Audun Brede,5,7,0.6826105655290498,0.9728268331781025,12
2140751,Jamal Malik,2140752,Mats Larsen,1,11,0.1448679808875251,1.5581751185300798,12
2140752,Mats Larsen,2167253,Michel Mateos,5,7,0.7179627379423865,1.005147833119341,12
1969223,Ole Andreas Sandvik,2431087,Mads Gjefsen,5,7,0.7179627379423865,1.005147833119341,12
1069187,Thomas Erichsen,1750663,Tore Mo,7,5,1.005147833119341,0.7179627379423865,12
2140751,Jamal Malik,2431086,Adil,7,5,1.005147833119341,0.7179627379423865,12
2431085,Shakir,2431087,Mads Gjefsen,7,5,1.005147833119341,0.7179627379423865,12
1969238,Audun Brede,2167253,Michel Mateos,3,9,0.42697377572201345,1.2710213646132393,12
2251359,Gustav Leennatsso,2252446,Tor Bugten,5,7,0.7116229595366891,0.9962721433513647,12
1268827,Bastian Andreassen,1946517,Ivan Tadic,4,8,0.5617855879337523,1.1235711758675047,12
2140751,Jamal Malik,2166616,Philippe Béal,8,4,1.1235711758675047,0.5617855879337523,12
2140752,Mats Larsen,2267856,Jimmy Andersson,8,4,1.1235711758675047,0.5617855879337523,12
1957536,Sebastian Yet,1969223,Ole Andreas Sandvik,4,8,0.556846905763861,1.113693811527722,12
1969238,Audun Brede,2140752,Mats Larsen,4,8,0.556846905763861,1.113693811527722,12
1429285,Kristoffer Fjellstad,2140722,Mats Larsen,7,5,0.9658899103811165,0.6899213645579403,12
1018030,Thomas Bestorp,1472748,Tommy Martinsen,3,9,0.4103029261478267,1.2309087784434802,12
1902521,Tom-Henrik Sandvik,2140752,Mats Larsen,9,3,1.2309087784434802,0.4103029261478267,12
1006430,Pak San Li,1027114,Jeremiah Torres,7,5,0.9489321690010889,0.6778086921436349,12
1015952,Marius Farås,1510340,Andris Viksnins,8,4,1.0609127397807612,0.5257589953476187,12
1697350,Philippe Beal,1902521,Tom-Henrik Sandvik,3,9,0.3822287299904774,1.1601037772957374,12
1472748,Tommy Martinsen,1751232,Øyvind Stenhaug,6,6,0.7870345657376017,0.780646486051424,12
1183869,Matias Myhrhaug,1902521,Tom-Henrik Sandvik,2,10,0.25482502483111646,1.2937718319795692,12
1033026,Robin Hagerup Ertesvåg,1561576,Antonio Hagen,7,5,0.9351269529422654,0.6679478235301897,12
1013991,Ahad Rashid,1075717,Bjørn Erik Øverland,7,5,0.9351269529422654,0.6679478235301897,12
1075717,Bjørn Erik Øverland,1359835,Per Hagen,5,7,0.6679478235301897,0.9351269529422654,12
1013991,Ahad Rashid,1047734,Ole Kristian Rudshavn,5,7,0.6679478235301897,0.9351269529422654,12
1006333,Kent Hansen,1013991,Ahad Rashid,7,5,0.9351269529422654,0.6679478235301897,12
1006281,Jan Atle Kofoed,1006373,Mark McGauley,5,7,0.6591245237916457,0.9227743333083038,12
1697351,Per Ingvarsson,1934129,Johnny Lotto,5,7,0.6456095949371942,0.9182273303961751,12
1006174,Børre Kofoed Karaka,1510340,Andris Viksnins,5,7,0.6490298814269786,0.9084121195398609,12
1006171,Bjørnar Davidsen,1561576,Antonio Hagen,9,3,1.150720467101276,0.3862120536031808,12
1472748,Tommy Martinsen,1472755,Georgina Askeland,7,5,0.8998244503526606,0.6444431988357643,12
1091521,Silje Jacobsen,1156277,Mathias Hæreid,7,5,0.8998244503526606,0.6427317502519004,12
1043840,Elisabeth Synnøve Roaas,1934110,Ivan Tadic,5,7,0.6427317502519004,0.8998244503526606,12
1156277,Mathias Hæreid,1670605,Bernadette Bodó,7,5,0.8998244503526606,0.6427317502519004,12
1472748,Tommy Martinsen,1697350,Philippe Beal,5,7,0.6427317502519004,0.8998244503526606,12
1043840,Elisabeth Synnøve Roaas,1472755,Georgina Askeland,7,5,0.8998244503526606,0.6427317502519004,12
1751232,Øyvind Stenhaug,1946144,Sebastian Solberg,7,5,0.8998244503526606,0.6427317502519004,12
1934110,Ivan Tadic,1946144,Sebastian Solberg,7,5,0.8998244503526606,0.6427317502519004,12
1022965,Tommy Bakke,1561576,Antonio Hagen,7,5,0.8857724758287052,0.633174446479085,12
1084882,Remi Kwit,1183869,Matias Myhrhaug,7,5,0.8890981769897183,0.6331414014300288,12
1006157,Asle M. Johansen,1075717,Bjørn Erik Øverland,7,5,0.8829046418367715,0.6275374285601845,12
1006145,Aria Senemar,1298131,Jack Nordby,7,5,0.8223240741658832,0.5873743386899165,12
1006204,Egil Arne Sørensen,1006372,Marius Nørsterud,5,7,0.5873743386899165,0.8223240741658832,12
1006208,Eirik Riisnæs,1006292,Jan Thomassen,7,5,0.8223240741658832,0.5873743386899165,12
1006208,Eirik Riisnæs,1006458,Roger Rasmussen,5,7,0.5873743386899165,0.8223240741658832,12
1272012,Erol Dane Mula,3183489,Knut-Håkon Helgesen,9,2,8.596537628391376,1.9193075256782755,11
11218942,Stein Amundsen,71956222,Raymond Mælen,10,1,9.98735618323238,0.9987356183232381,11
1006184,Christian Johannessen,26005654,Jacob Sæther,6,5,4.908384543280484,4.711631924303459,11
44184394,Per Arne Grotthing,48159925,Ole-Jakob Rosenvold,7,4,6.289647565717644,3.3029026041604967,11
72868804,Sander Naas-Mælen,77274373,Elin Demoniere,8,3,7.6141118094813525,2.8621561184242754,11
1006220,Erik Gårdelöf,80088046,Kim Rui,10,1,9.911828294874445,0.9911828294874446,11
71956222,Raymond Mælen,75505852,Flavio Wicki,5,6,4.949647980397599,5.939577576477119,11
1006163,Bjørn Bratteberg,42921529,Joshua Turla Tuppal,4,7,3.732628221734297,6.4784530028174006,11
1006549,Umar Hayat Ali,71956222,Raymond Mælen,9,2,8.788477452247456,1.936505475857072,11
20396602,Erik Sørensen,62353570,Hallvard Olaussen,4,7,3.5631571345454134,6.325936919853583,11
52645105,Tommy Bratseth,77274373,Elin Demoniere,6,5,5.4242697896847165,4.659861995049687,11
11218942,Stein Amundsen,72868804,Sander Naas-Mælen,10,1,9.520990867989731,0.9304235598141127,11
1006298,Jarek (Barracuda) Kapuściński,53649337,Erlend Helgesen,3,8,2.908422809743101,7.755794159314937,11
1006184,Christian Johannessen,53649337,Erlend Helgesen,6,5,5.816845619486203,4.847371349571835,11
