tournament_id,name,url,starttime
89905801,Oslo BK Klubbturnering Høstserie 6 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserie+6+2026/89905801,2026-09-23T16:00:00Z
88917997,OSLO BK CD-LIGA 6 HØST 2026,https://cuescore.com/tournament/OSLO+BK+CD-LIGA+6+H%C3%98ST+2026/88917997,2026-09-21T16:00:00Z
88916302,OSLO BK B-LIGA 6 HØST 2026,https://cuescore.com/tournament/OSLO+BK+B-LIGA+6+H%C3%98ST+2026/88916302,2026-09-21T16:00:00Z
88468552,OSLO BK KLUBBTURNERING HØSTSERIE 5 2026,https://cuescore.com/tournament/OSLO+BK+KLUBBTURNERING+H%C3%98STSERIE+5+2026/88468552,2026-09-16T16:00:00Z
88891051,Oslo BK B-LIGA 5 HØST 2026,https://cuescore.com/tournament/Oslo+BK+B-LIGA+5+H%C3%98ST+2026/88891051,2026-09-14T16:00:00Z
88891195,Oslo BK CD-LIGA 5 HØST 2026,https://cuescore.com/tournament/Oslo+BK+CD-LIGA+5+H%C3%98ST+2026/88891195,2026-09-14T16:00:00Z
87717052,Oslo BK KLUBBTURNERING HØSTSERIE 4 2026,https://cuescore.com/tournament/Oslo+BK+KLUBBTURNERING+H%C3%98STSERIE+4+2026/87717052,2026-09-09T16:00:00Z
88868773,Test cara,https://cuescore.com/tournament/Test+cara/88868773,2026-09-09T16:00:00Z
88868212,Test varom,https://cuescore.com/tournament/Test+varom/88868212,2026-09-09T16:00:00Z
87717049,Oslo BK CD-Liga 4 høst 2026,https://cuescore.com/tournament/Oslo+BK+CD-Liga+4+h%C3%B8st+2026/87717049,2026-09-07T16:00:00Z
87717046,Oslo BK B-liga 4 2026,https://cuescore.com/tournament/Oslo+BK+B-liga+4+2026/87717046,2026-09-07T16:00:00Z
86425378,Oslo BK KLUBBTURNERING HØSTSERIE 3 2026,https://cuescore.com/tournament/Oslo+BK+KLUBBTURNERING+H%C3%98STSERIE+3+2026/86425378,2026-09-02T16:00:00Z
86423428,Oslo BK B-LIGA 3 HØST 2026,https://cuescore.com/tournament/Oslo+BK+B-LIGA+3+H%C3%98ST+2026/86423428,2026-08-31T16:00:00Z
86423461,Oslo BK CD-LIGA 3 HØST 2026,https://cuescore.com/tournament/Oslo+BK+CD-LIGA+3+H%C3%98ST+2026/86423461,2026-08-31T16:00:00Z
86421538,💥UTSATT PGA STRØMSTANS! Oslo BK Klubbturnering Høstserie 2 2026,https://cuescore.com/tournament/%F0%9F%92%A5UTSATT+PGA+STR%C3%98MSTANS%21+Oslo+BK+Klubbturnering+H%C3%B8stserie+2+2026/86421538,2026-08-26T16:00:00Z
86419045,Oslo BK B-LIGA 2 HØST 2026,https://cuescore.com/tournament/Oslo+BK+B-LIGA+2+H%C3%98ST+2026/86419045,2026-08-24T16:00:00Z
86421148,Oslo BK CD-LIGA 2 HØST 2026,https://cuescore.com/tournament/Oslo+BK+CD-LIGA+2+H%C3%98ST+2026/86421148,2026-08-24T16:00:00Z
86380657,Oslo BK Klubbturnering Høstserie 1 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserie+1+2026/86380657,2026-08-19T16:00:00Z
86204356,Oslo BK CD-LIGA  1 HØST 2026,https://cuescore.com/tournament/Oslo+BK+CD-LIGA++1+H%C3%98ST+2026/86204356,2026-08-17T16:00:00Z
86204209,OSLO BK B-LIGA 1 Høst 2026,https://cuescore.com/tournament/OSLO+BK+B-LIGA+1+H%C3%B8st+2026/86204209,2026-08-17T16:00:00Z
86204368,Oslo BK SOMMERKLUBBTURNERING,https://cuescore.com/tournament/Oslo+BK+SOMMERKLUBBTURNERING/86204368,2026-08-12T15:45:00Z
86164780,Oslo BK Mandagsturnering for Alle,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+Alle/86164780,2026-08-10T16:00:00Z
85946203,Oslo BK Sommerklubbturnering,https://cuescore.com/tournament/Oslo+BK+Sommerklubbturnering/85946203,2026-08-05T15:50:00Z
85939042,Mandagsturnering for ALLE,https://cuescore.com/tournament/Mandagsturnering+for+ALLE/85939042,2026-08-03T16:00:00Z
85448731,Oslo BK Sommerklubbturnering 5/9,https://cuescore.com/tournament/Oslo+BK+Sommerklubbturnering+5%252F9/85448731,2026-07-29T15:45:00Z
85373497,OSLO BK MANDAGSTURNERING FOR ALLE,https://cuescore.com/tournament/OSLO+BK+MANDAGSTURNERING+FOR+ALLE/85373497,2026-07-27T15:45:00Z
85174897,Oslo BK Sommerklubbturnering,https://cuescore.com/tournament/Oslo+BK+Sommerklubbturnering/85174897,2026-07-22T15:45:00Z
85126495,Oslo BK Mandagsturnering for Alle,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+Alle/85126495,2026-07-20T15:45:00Z
80662309,OSLO BK SUMMERTOUR 2026 5/9,https://cuescore.com/tournament/OSLO+BK+SUMMERTOUR+2026+5%252F9/80662309,2026-07-18T11:00:00Z
84953668,OSLO BK SOMMERKLUBBTURNERING,https://cuescore.com/tournament/OSLO+BK+SOMMERKLUBBTURNERING/84953668,2026-07-15T15:45:00Z
84819610,Oslo BK Mandagsturnering for ALLE 5/9,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+ALLE+5%252F9/84819610,2026-07-13T15:45:00Z
84684754,OSLO BK Klubbturnering,https://cuescore.com/tournament/OSLO+BK+Klubbturnering/84684754,2026-07-08T16:00:00Z
84509800,Oslo BK Mandagst  for alle,https://cuescore.com/tournament/Oslo+BK+Mandagst++for+alle/84509800,2026-07-06T16:00:00Z
79932562,"Mezz Scandinavian 10-Ball Masters - Norway Qualifier, 2 of 4",https://cuescore.com/tournament/Mezz+Scandinavian+10-Ball+Masters+-+Norway+Qualifier%2C+2+of+4/79932562,2026-07-04T08:00:00Z
84281935,Oslo BK klubbturnering,https://cuescore.com/tournament/Oslo+BK+klubbturnering/84281935,2026-07-01T16:00:00Z
84281557,OBK MANDAGSTURNERING FOR ALLE,https://cuescore.com/tournament/OBK+MANDAGSTURNERING+FOR+ALLE/84281557,2026-06-29T16:00:00Z
83950600,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/83950600,2026-06-24T16:00:00Z
83950594,Mandagsturnering for Alle,https://cuescore.com/tournament/Mandagsturnering+for+Alle/83950594,2026-06-22T16:00:00Z
83940328,Sommertour-erstatning,https://cuescore.com/tournament/Sommertour-erstatning/83940328,2026-06-20T11:30:00Z
83685484,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/83685484,2026-06-17T16:00:00Z
83685481,Mandagsturnering for Alle,https://cuescore.com/tournament/Mandagsturnering+for+Alle/83685481,2026-06-15T16:00:00Z
83594485,Kun en test,https://cuescore.com/tournament/Kun+en+test/83594485,2026-06-11T18:00:00Z
83165332,Oslo BK Klubbturnering 5/9,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+5%252F9/83165332,2026-06-10T16:00:00Z
83165326,MANDAGSTURNERING FOR ALLE,https://cuescore.com/tournament/MANDAGSTURNERING+FOR+ALLE/83165326,2026-06-08T16:00:00Z
82639456,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/82639456,2026-06-03T16:00:00Z
82585786,Mandagsturnering for Alle,https://cuescore.com/tournament/Mandagsturnering+for+Alle/82585786,2026-06-01T16:00:00Z
82432042,Scotsh dobbel MIX,https://cuescore.com/tournament/Scotsh+dobbel+MIX/82432042,2026-05-30T13:00:00Z
82376929,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/82376929,2026-05-27T16:00:00Z
81474325,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/81474325,2026-05-20T16:00:00Z
81474142,Oslo BK Mandagsturnering for ALLE,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+ALLE/81474142,2026-05-18T16:00:00Z
81079399,OBK Finale 8 Beste Vårserie 2026,https://cuescore.com/tournament/OBK+Finale+8+Beste+V%C3%A5rserie+2026/81079399,2026-05-13T16:15:00Z
81091549,OBK KLUBBTURNERING FOR RØKLA,https://cuescore.com/tournament/OBK+KLUBBTURNERING+FOR+R%C3%98KLA/81091549,2026-05-13T16:00:00Z
81171145,OBK MANDAGSTURNERING FOR ALLE,https://cuescore.com/tournament/OBK+MANDAGSTURNERING+FOR+ALLE/81171145,2026-05-11T16:00:00Z
80902807,Oslo BK KLUBBTURNERING,https://cuescore.com/tournament/Oslo+BK+KLUBBTURNERING/80902807,2026-05-06T16:00:00Z
80902801,Oslo BK Mandagsturnering for Alle,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+Alle/80902801,2026-05-04T16:00:00Z
78942490,Oslo BK Klubbturnering vårserien 16/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+16%252F16+2026/78942490,2026-04-29T16:00:00Z
76464886,Oslo BK C&D-liga Vår 2026 16/16 *FINALE*,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+16%252F16+%2AFINALE%2A/76464886,2026-04-27T16:00:00Z
76468270,Oslo BK B-liga Vår 2026 16/16 *FINALE*,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+16%252F16+%2AFINALE%2A/76468270,2026-04-27T16:00:00Z
78942364,Oslo BK Klubbturnering vårserien 15/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+15%252F16+2026/78942364,2026-04-22T16:07:00Z
76464751,Oslo BK C&D-liga Vår 2026 15/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+15%252F16/76464751,2026-04-20T16:00:00Z
76468234,Oslo BK B-liga Vår 2026 15/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+15%252F16/76468234,2026-04-20T16:00:00Z
78942265,Oslo BK Klubbturnering vårserien 14/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+14%252F16+2026/78942265,2026-04-15T16:00:00Z
76467904,Oslo BK B-liga Vår 2026 14/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+14%252F16/76467904,2026-04-13T16:00:00Z
76464583,Oslo BK C&D-liga Vår 2026 14/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+14%252F16/76464583,2026-04-13T16:00:00Z
78942220,Oslo BK Klubbturnering vårserien 13/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+13%252F16+2026/78942220,2026-04-08T16:00:00Z
76464547,Oslo BK C&D-liga Vår 2026 13/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+13%252F16/76464547,2026-04-06T16:00:00Z
76467286,Oslo BK B-liga Vår 2026 13/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+13%252F16/76467286,2026-04-06T16:00:00Z
79209838,Oslo BK Langfredag Open,https://cuescore.com/tournament/Oslo+BK+Langfredag+Open/79209838,2026-04-03T13:00:00Z
78941740,Oslo BK Klubbturnering vårserien 12/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+12%252F16+2026/78941740,2026-04-01T16:00:00Z
76464520,Oslo BK C&D-liga Vår 2026 12/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+12%252F16/76464520,2026-03-30T16:00:00Z
76466062,Oslo BK B-liga Vår 2026 12/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+12%252F16/76466062,2026-03-30T16:00:00Z
77587555,Oslo BK Klubbturnering vårserien 11/16 5/9an,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+11%252F16+5%252F9an/77587555,2026-03-25T17:00:00Z
76466029,Oslo BK B-liga Vår 2026 11/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+11%252F16/76466029,2026-03-23T17:00:00Z
76464466,Oslo BK C&D-liga Vår 2026 11/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+11%252F16/76464466,2026-03-23T17:00:00Z
78895663,One Rack Junior,https://cuescore.com/tournament/One+Rack+Junior/78895663,2026-03-21T17:00:00Z
77585350,Oslo BK Klubbturnering vårserien 10/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+10%252F16+2026/77585350,2026-03-18T17:00:00Z
76464289,Oslo BK C&D-liga Vår 2026 10/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+10%252F16/76464289,2026-03-16T17:00:00Z
76465294,Oslo BK B-liga 10/16 Vår 2026,https://cuescore.com/tournament/Oslo+BK+B-liga+10%252F16+V%C3%A5r+2026/76465294,2026-03-16T17:00:00Z
77629129,Scotch double MIX,https://cuescore.com/tournament/Scotch+double+MIX/77629129,2026-03-14T14:00:00Z
77584183,Oslo BK Klubbturnering vårserien 9/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+9%252F16+2026/77584183,2026-03-11T17:00:00Z
76465543,Oslo BK B-liga Vår 2026 9/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+9%252F16/76465543,2026-03-09T17:00:00Z
76463698,Oslo BK C&D-liga Vår 2026 9/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+9%252F16/76463698,2026-03-09T17:00:00Z
77607463,Oslo BK JUNIORTURNERING,https://cuescore.com/tournament/Oslo+BK+JUNIORTURNERING/77607463,2026-03-06T16:55:00Z
77583133,Oslo BK Klubbturnering vårserien 8/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+8%252F16+2026/77583133,2026-03-04T17:00:00Z
76463632,Oslo BK C&D-liga Vår 2026 8/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+8%252F16/76463632,2026-03-02T17:00:00Z
76465501,Oslo BK B-liga Vår 2026 8/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+8%252F16/76465501,2026-03-02T17:00:00Z
77190547,Oslo BK Klubbturnering vårserien 7/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserien+7%252F16+2026/77190547,2026-02-25T17:00:00Z
76441603,Oslo BK B-liga Vår 2026 7/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+7%252F16/76441603,2026-02-23T17:00:00Z
76441429,Oslo BK C&D-liga Vår 2026 7/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+7%252F16/76441429,2026-02-23T17:00:00Z
76447432,Oslo BK Klubbturnering vårserie 6/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserie+6%252F16+2026/76447432,2026-02-18T17:00:00Z
76101406,Oslo BK C&D-liga Vår 2026 6/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+6%252F16/76101406,2026-02-16T17:00:00Z
76111522,Oslo BK B-liga Vår 2026 6/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+6%252F16/76111522,2026-02-16T17:00:00Z
76170127,Oslo BK Vårserien 5/16 2026,https://cuescore.com/tournament/Oslo+BK+V%C3%A5rserien+5%252F16+2026/76170127,2026-02-11T17:00:00Z
76047013,Oslo BK B-liga Vår 2026 5/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+5%252F16/76047013,2026-02-09T17:00:00Z
76041652,Oslo BK C&D-liga Vår 2026 5/116,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+5%252F116/76041652,2026-02-09T17:00:00Z
75807100,Fredagsturnering i samarbeid med SightRight,https://cuescore.com/tournament/Fredagsturnering+i+samarbeid+med+SightRight/75807100,2026-02-06T17:00:00Z
75823387,Oslo BK klubbturnering vårserien 4/16 2026,https://cuescore.com/tournament/Oslo+BK+klubbturnering+v%C3%A5rserien+4%252F16+2026/75823387,2026-02-04T17:00:00Z
75746917,Oslo BK C&D-liga Vår 2026 4/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+4%252F16/75746917,2026-02-02T17:00:00Z
75746926,Oslo BK B-liga Vår 2026 4/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+4%252F16/75746926,2026-02-02T17:00:00Z
72236716,"Mezz Scandinavian 10-Ball Masters - Norway Qualifier, 1 of 4",https://cuescore.com/tournament/Mezz+Scandinavian+10-Ball+Masters+-+Norway+Qualifier%2C+1+of+4/72236716,2026-01-31T10:00:00Z
74911768,Oslo BK Klubbturnering Vårserien 3/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+V%C3%A5rserien+3%252F16+2026/74911768,2026-01-28T17:00:00Z
75333334,Oslo BK C&D-liga Vår 2026 3/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+3%252F16/75333334,2026-01-26T17:00:00Z
75333169,Oslo BK B-liga Vår 2026 3/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+3%252F16/75333169,2026-01-26T17:00:00Z
75087961,Oslo BK Klubbturnering Vårserien 2/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+V%C3%A5rserien+2%252F16+2026/75087961,2026-01-21T17:00:00Z
74908216,Oslo BK C&D-liga Vår 2026 2/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+2%252F16/74908216,2026-01-19T17:00:00Z
74908237,Oslo BK B-liga Vår 2026 2/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+2%252F16/74908237,2026-01-19T17:00:00Z
74879221,A-liga,https://cuescore.com/tournament/A-liga/74879221,2026-01-17T12:00:00Z
74520049,Oslo BK Klubbturnering vårserie 1/16 2026,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+v%C3%A5rserie+1%252F16+2026/74520049,2026-01-14T17:00:00Z
74675884,Oslo BK C&D-liga Vår 2026 1/16,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+V%C3%A5r+2026+1%252F16/74675884,2026-01-12T17:00:00Z
74685658,Oslo BK B-liga Vår 2026 1/16,https://cuescore.com/tournament/Oslo+BK+B-liga+V%C3%A5r+2026+1%252F16/74685658,2026-01-12T17:00:00Z
74397181,Oslo BK Klubbturnering,https://cuescore.com/tournament/Oslo+BK+Klubbturnering/74397181,2026-01-07T17:00:00Z
74417461,Mandags turnering for alle,https://cuescore.com/tournament/Mandags+turnering+for+alle/74417461,2026-01-05T17:00:00Z
74253664,Intern 5/9 ultimate 25 Champ,https://cuescore.com/tournament/Intern+5%252F9+ultimate+25+Champ/74253664,2026-01-01T14:00:00Z
74033515,Avslutning Julen 2025,https://cuescore.com/tournament/Avslutning+Julen+2025/74033515,2025-12-28T15:00:00Z
71848093,Oslo Christmas Classic 2025,https://cuescore.com/tournament/Oslo+Christmas+Classic+2025/71848093,2025-12-27T11:00:00Z
70757440,Oslo BK Romjulsoppvarming til Cristmas Classic 5/9 med Ringebo,https://cuescore.com/tournament/Oslo+BK+Romjulsoppvarming+til+Cristmas+Classic+5%252F9+med+Ringebo/70757440,2025-12-26T11:00:00Z
73839757,Oslo BK Mandagsturnering for Alle,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+Alle/73839757,2025-12-22T17:00:00Z
70628815,Oslo BK Klubbmesterskap 2025-2026 9-ball,https://cuescore.com/tournament/Oslo+BK+Klubbmesterskap+2025-2026+9-ball/70628815,2025-12-19T16:45:00Z
73537213,Oslo BK Finale 8 beste Høstserien 2025,https://cuescore.com/tournament/Oslo+BK+Finale+8+beste+H%C3%B8stserien+2025/73537213,2025-12-17T17:15:00Z
73584964,Oslo BK Klubbturnering for Røkla,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+for+R%C3%B8kla/73584964,2025-12-17T17:06:00Z
73585087,Oslo BK Mandagsturnering for ALLE,https://cuescore.com/tournament/Oslo+BK+Mandagsturnering+for+ALLE/73585087,2025-12-15T17:00:00Z
73440613,Oslo BK Klubbturnering Høstserien 16/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserien+16%252F16+2025/73440613,2025-12-10T17:00:00Z
73368757,Oslo BK A&B-Ligaen 16/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Ligaen+16%252F16+H%C3%B8st+2025/73368757,2025-12-08T17:00:00Z
73368727,Oslo BK C&D-Ligaen 16/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Ligaen+16%252F16+H%C3%B8st+2025/73368727,2025-12-08T17:00:00Z
73191823,Oslo BK Klubbturnering Høstliga 15/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stliga+15%252F16+2025/73191823,2025-12-03T17:00:00Z
73112671,Oslo BK C&D-Liga 15/16 høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+15%252F16+h%C3%B8st+2025/73112671,2025-12-01T17:00:00Z
73147459,Oslo BK A&B-Ligaen XV Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Ligaen+XV+H%C3%B8st+2025/73147459,2025-12-01T17:00:00Z
72856615,Oslo BK Klubbturnering Høstserien 14/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserien+14%252F16+2025/72856615,2025-11-26T17:00:00Z
72856582,Oslo BK A&B-Liga XIV Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+XIV+H%C3%B8st+2025/72856582,2025-11-24T17:00:00Z
72856591,Oslo BK C&D Liga 14/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D+Liga+14%252F16+H%C3%B8st+2025/72856591,2025-11-24T17:00:00Z
72505156,Oslo BK Klubbturnering Høstliga 13/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stliga+13%252F16+2025/72505156,2025-11-19T17:00:00Z
72505105,Oslo BK C&D-Ligaen 13/16 høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Ligaen+13%252F16+h%C3%B8st+2025/72505105,2025-11-17T17:00:00Z
72505132,Oslo BK A&B-Liga XIII høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+XIII+h%C3%B8st+2025/72505132,2025-11-17T17:00:00Z
71618566,Oslo BK Klubbturnering Høstserien 12/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserien+12%252F16+2025/71618566,2025-11-12T17:00:00Z
71711479,Oslo BK C&D-Ligaen12/16 høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Ligaen12%252F16+h%C3%B8st+2025/71711479,2025-11-10T17:00:00Z
71711503,Oslo BK A&B-Ligaen XII Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Ligaen+XII+H%C3%B8st+2025/71711503,2025-11-10T17:00:00Z
70574776,Oslo BK Scotch Doubles Mixed Cue#23,https://cuescore.com/tournament/Oslo+BK+Scotch+Doubles+Mixed+Cue%252323/70574776,2025-11-08T14:30:00Z
71509747,Oslo BK Klubbturnering Høstserien 11/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserien+11%252F16+2025/71509747,2025-11-05T17:00:00Z
70841533,Oslo BK A&B-Liga XI Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+XI+H%C3%B8st+2025/70841533,2025-11-03T17:00:00Z
70841431,Oslo BK C&D-Liga 11/16 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+11%252F16+2025/70841431,2025-11-03T17:00:00Z
70312063,Oslo BK Klubbturnering Høstserie 10/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserie+10%252F16+2025/70312063,2025-10-29T17:00:00Z
70312090,Oslo BK C&D-Liga 10/16 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+10%252F16+2025/70312090,2025-10-27T17:00:00Z
70312114,Oslo BK A&B-Liga X Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+X+H%C3%B8st+2025/70312114,2025-10-27T17:00:00Z
70292821,Oslo BK Klubbturnering høstserie 9/19 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+h%C3%B8stserie+9%252F19+2025/70292821,2025-10-22T16:00:00Z
70188088,Oslo BK C&D-Liga 9/16 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+9%252F16+2025/70188088,2025-10-20T16:00:00Z
70187635,Oslo BK A&B-Liga IX Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+IX+H%C3%B8st+2025/70187635,2025-10-20T16:00:00Z
70086943,Oslo BK Klubbturnering Høstliga 8/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stliga+8%252F16+2025/70086943,2025-10-15T16:00:00Z
70084372,Oslo BK A&B-Liga VIII Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+VIII+H%C3%B8st+2025/70084372,2025-10-13T16:00:00Z
70078510,Oslo BK C&D-Liga 8/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+8%252F16+H%C3%B8st+2025/70078510,2025-10-13T16:00:00Z
69799330,Oslo BK Klubbturnering Høstserie 7/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserie+7%252F16+2025/69799330,2025-10-08T16:00:00Z
69800428,Oslo BK A&B-Liga VII Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+VII+H%C3%B8st+2025/69800428,2025-10-06T16:00:00Z
69798916,Oslo BK C&D-Liga 7/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+7%252F16+H%C3%B8st+2025/69798916,2025-10-06T16:00:00Z
69818206,Søndgskollaps 5/9an (Intern turn),https://cuescore.com/tournament/S%C3%B8ndgskollaps+5%252F9an+%28Intern+turn%29/69818206,2025-10-05T16:15:00Z
69265546,Oslo BK Klubbturnering Høstserien 6/16 2025,https://cuescore.com/tournament/Oslo+BK+Klubbturnering+H%C3%B8stserien+6%252F16+2025/69265546,2025-10-01T16:10:00Z
69151819,Oslo BK C&D-liga 6/16 høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-liga+6%252F16+h%C3%B8st+2025/69151819,2025-09-29T16:00:00Z
69152188,Oslo BK A&B-liga VI Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-liga+VI+H%C3%B8st+2025/69152188,2025-09-29T16:00:00Z
68791057,Oslo BK klubbturnering Høstserien 5/16 2025,https://cuescore.com/tournament/Oslo+BK+klubbturnering+H%C3%B8stserien+5%252F16+2025/68791057,2025-09-24T16:00:00Z
68682517,Oslo BK A&B-Liga V Høst 2025,https://cuescore.com/tournament/Oslo+BK+A%2526B-Liga+V+H%C3%B8st+2025/68682517,2025-09-22T16:00:00Z
68682694,Oslo BK C&D-Liga 5/16 Høst 2025,https://cuescore.com/tournament/Oslo+BK+C%2526D-Liga+5%252F16+H%C3%B8st+2025/68682694,2025-09-22T16:00:00Z
67973878,Oslo BK klubbturnering Høstserien 4/16 2025,https://cuescore.com/tournament/Oslo+BK+klubbturnering+H%C3%B8stserien+4%252F16+2025/67973878,2025-09-17T16:00:00Z
